SQLServer:Broker/DBM Transport                                                                                                  ,Send I/O Len Avg Base                                                                                                           ,                                                                                                                                ,0,1073939712
SQLServer:Broker/DBM Transport                                                                                                  ,Receive I/Os/sec                                                                                                                ,                                                                                                                                ,0,272696576
SQLServer:Broker/DBM Transport                                                                                                  ,Receive I/O bytes/sec                                                                                                           ,                                                                                                                                ,0,272696576
SQLServer:Broker/DBM Transport                                                                                                  ,Receive I/O Len Avg                                                                                                             ,                                                                                                                                ,0,1073874176
SQLServer:Broker/DBM Transport                                                                                                  ,Receive I/O Len Avg Base                                                                                                        ,                                                                                                                                ,0,1073939712
SQLServer:Broker/DBM Transport                                                                                                  ,Message Fragment Sends/sec                                                                                                      ,                                                                                                                                ,0,272696576
SQLServer:Broker/DBM Transport                                                                                                  ,Message Fragment P1 Sends/sec                                                                                                   ,                                                                                                                                ,0,272696576
SQLServer:Broker/DBM Transport                                                                                                  ,Message Fragment P2 Sends/sec                                                                                                   ,                                                                                                                                ,0,272696576
SQLServer:Broker/DBM Transport                                                                                                  ,Message Fragment P3 Sends/sec                                                                                                   ,                                                                                                                                ,0,272696576
SQLServer:Broker/DBM Transport                                                                                                  ,Message Fragment P4 Sends/sec                                                                                                   ,                                                                                                                                ,0,272696576
SQLServer:Broker/DBM Transport                                                                                                  ,Message Fragment P5 Sends/sec                                                                                                   ,                                                                                                                                ,0,272696576
SQLServer:Broker/DBM Transport                                                                                                  ,Message Fragment P6 Sends/sec                                                                                                   ,                                                                                                                                ,0,272696576
SQLServer:Broker/DBM Transport                                                                                                  ,Message Fragment P7 Sends/sec                                                                                                   ,                                                                                                                                ,0,272696576
SQLServer:Broker/DBM Transport                                                                                                  ,Message Fragment P8 Sends/sec                                                                                                   ,                                                                                                                                ,0,272696576
SQLServer:Broker/DBM Transport                                                                                                  ,Message Fragment P9 Sends/sec                                                                                                   ,                                                                                                                                ,0,272696576
SQLServer:Broker/DBM Transport                                                                                                  ,Message Fragment P10 Sends/sec                                                                                                  ,                                                                                                                                ,0,272696576
SQLServer:Broker/DBM Transport                                                                                                  ,Msg Fragment Send Size Avg                                                                                                      ,                                                                                                                                ,0,1073874176
SQLServer:Broker/DBM Transport                                                                                                  ,Msg Fragment Send Size Avg Base                                                                                                 ,                                                                                                                                ,0,1073939712
SQLServer:Broker/DBM Transport                                                                                                  ,Message Fragment Receives/sec                                                                                                   ,                                                                                                                                ,0,272696576
SQLServer:Broker/DBM Transport                                                                                                  ,Msg Fragment Recv Size Avg                                                                                                      ,                                                                                                                                ,0,1073874176
SQLServer:Broker/DBM Transport                                                                                                  ,Msg Fragment Recv Size Avg Base                                                                                                 ,                                                                                                                                ,0,1073939712
SQLServer:Broker/DBM Transport                                                                                                  ,Pending Msg Frags for Send I/O                                                                                                  ,                                                                                                                                ,0,65792
SQLServer:Broker/DBM Transport                                                                                                  ,Current Msg Frags for Send I/O                                                                                                  ,                                                                                                                                ,0,65792
SQLServer:Broker/DBM Transport                                                                                                  ,Pending Bytes for Send I/O                                                                                                      ,                                                                                                                                ,0,65792
SQLServer:Broker/DBM Transport                                                                                                  ,Current Bytes for Send I/O                                                                                                      ,                                                                                                                                ,0,65792
SQLServer:Broker/DBM Transport                                                                                                  ,Pending Msg Frags for Recv I/O                                                                                                  ,                                                                                                                                ,0,65792
SQLServer:Broker/DBM Transport                                                                                                  ,Current Bytes for Recv I/O                                                                                                      ,                                                                                                                                ,0,65792
SQLServer:Broker/DBM Transport                                                                                                  ,Pending Bytes for Recv I/O                                                                                                      ,                                                                                                                                ,0,65792
SQLServer:Broker/DBM Transport                                                                                                  ,Recv I/O Buffer Copies Count                                                                                                    ,                                                                                                                                ,0,65792
SQLServer:Broker/DBM Transport                                                                                                  ,Recv I/O Buffer Copies bytes/sec                                                                                                ,                                                                                                                                ,0,272696576
SQLServer:Buffer Manager                                                                                                        ,Buffer cache hit ratio                                                                                                          ,                                                                                                                                ,14,537003264
SQLServer:Buffer Manager                                                                                                        ,Buffer cache hit ratio base                                                                                                     ,                                                                                                                                ,14,1073939712
SQLServer:Buffer Manager                                                                                                        ,Page lookups/sec                                                                                                                ,                                                                                                                                ,678471,272696576
SQLServer:Buffer Manager                                                                                                        ,Free list stalls/sec                                                                                                            ,                                                                                                                                ,0,272696576
SQLServer:Buffer Manager                                                                                                        ,Database pages                                                                                                                  ,                                                                                                                                ,5491,65792
SQLServer:Buffer Manager                                                                                                        ,Target pages                                                                                                                    ,                                                                                                                                ,32129024,65792
SQLServer:Buffer Manager                                                                                                        ,Integral Controller Slope                                                                                                       ,                                                                                                                                ,10,65792
SQLServer:Buffer Manager                                                                                                        ,Lazy writes/sec                                                                                                                 ,                                                                                                                                ,0,272696576
SQLServer:Buffer Manager                                                                                                        ,Readahead pages/sec                                                                                                             ,                                                                                                                                ,445,272696576
SQLServer:Buffer Manager                                                                                                        ,Readahead time/sec                                                                                                              ,                                                                                                                                ,2923,272696576
SQLServer:Buffer Manager                                                                                                        ,Page reads/sec                                                                                                                  ,                                                                                                                                ,5497,272696576
SQLServer:Buffer Manager                                                                                                        ,Page writes/sec                                                                                                                 ,                                                                                                                                ,25,272696576
SQLServer:Buffer Manager                                                                                                        ,Checkpoint pages/sec                                                                                                            ,                                                                                                                                ,1,272696576
SQLServer:Buffer Manager                                                                                                        ,Background writer pages/sec                                                                                                     ,                                                                                                                                ,0,272696576
SQLServer:Buffer Manager                                                                                                        ,Page life expectancy                                                                                                            ,                                                                                                                                ,28003,65792
SQLServer:Buffer Manager                                                                                                        ,Extension page writes/sec                                                                                                       ,                                                                                                                                ,0,272696576
SQLServer:Buffer Manager                                                                                                        ,Extension page reads/sec                                                                                                        ,                                                                                                                                ,0,272696576
SQLServer:Buffer Manager                                                                                                        ,Extension outstanding IO counter                                                                                                ,                                                                                                                                ,0,272696576
SQLServer:Buffer Manager                                                                                                        ,Extension page evictions/sec                                                                                                    ,                                                                                                                                ,0,272696576
SQLServer:Buffer Manager                                                                                                        ,Extension allocated pages                                                                                                       ,                                                                                                                                ,0,65792
SQLServer:Buffer Manager                                                                                                        ,Extension free pages                                                                                                            ,                                                                                                                                ,0,65792
SQLServer:Buffer Manager                                                                                                        ,Extension in use as percentage                                                                                                  ,                                                                                                                                ,0,65792
SQLServer:Buffer Manager                                                                                                        ,Extension page unreferenced time                                                                                                ,                                                                                                                                ,0,65792
SQLServer:Buffer Node                                                                                                           ,Database pages                                                                                                                  ,000                                                                                                                             ,5491,65792
SQLServer:Buffer Node                                                                                                           ,Page life expectancy                                                                                                            ,000                                                                                                                             ,28003,65792
SQLServer:Buffer Node                                                                                                           ,Local node page lookups/sec                                                                                                     ,000                                                                                                                             ,0,272696576
SQLServer:Buffer Node                                                                                                           ,Remote node page lookups/sec                                                                                                    ,000                                                                                                                             ,0,272696576
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio                                                                                                                 ,tempdb                                                                                                                          ,1316,537003264
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio Base                                                                                                            ,tempdb                                                                                                                          ,1397,1073939712
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Count                                                                                                             ,tempdb                                                                                                                          ,35,65792
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Pinned Count                                                                                                      ,tempdb                                                                                                                          ,0,65792
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio                                                                                                                 ,model                                                                                                                           ,0,537003264
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio Base                                                                                                            ,model                                                                                                                           ,2,1073939712
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Count                                                                                                             ,model                                                                                                                           ,1,65792
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Pinned Count                                                                                                      ,model                                                                                                                           ,0,65792
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio                                                                                                                 ,MyTestDB_new3                                                                                                                   ,8,537003264
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio Base                                                                                                            ,MyTestDB_new3                                                                                                                   ,15,1073939712
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Count                                                                                                             ,MyTestDB_new3                                                                                                                   ,3,65792
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Pinned Count                                                                                                      ,MyTestDB_new3                                                                                                                   ,0,65792
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio                                                                                                                 ,mssqlsystemresource                                                                                                             ,9408,537003264
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio Base                                                                                                            ,mssqlsystemresource                                                                                                             ,16008,1073939712
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Count                                                                                                             ,mssqlsystemresource                                                                                                             ,2193,65792
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Pinned Count                                                                                                      ,mssqlsystemresource                                                                                                             ,0,65792
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio                                                                                                                 ,MyTestDB_new002                                                                                                                 ,8,537003264
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio Base                                                                                                            ,MyTestDB_new002                                                                                                                 ,15,1073939712
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Count                                                                                                             ,MyTestDB_new002                                                                                                                 ,3,65792
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Pinned Count                                                                                                      ,MyTestDB_new002                                                                                                                 ,0,65792
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio                                                                                                                 ,MyTestDB_new001                                                                                                                 ,8,537003264
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio Base                                                                                                            ,MyTestDB_new001                                                                                                                 ,15,1073939712
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Count                                                                                                             ,MyTestDB_new001                                                                                                                 ,3,65792
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Pinned Count                                                                                                      ,MyTestDB_new001                                                                                                                 ,0,65792
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio                                                                                                                 ,MyTestDB                                                                                                                        ,8,537003264
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio Base                                                                                                            ,MyTestDB                                                                                                                        ,15,1073939712
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Count                                                                                                             ,MyTestDB                                                                                                                        ,3,65792
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Pinned Count                                                                                                      ,MyTestDB                                                                                                                        ,0,65792
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio                                                                                                                 ,ReportServerTempDB                                                                                                              ,6683,537003264
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio Base                                                                                                            ,ReportServerTempDB                                                                                                              ,6812,1073939712
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Count                                                                                                             ,ReportServerTempDB                                                                                                              ,40,65792
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Pinned Count                                                                                                      ,ReportServerTempDB                                                                                                              ,0,65792
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio                                                                                                                 ,ReportServer                                                                                                                    ,69836,537003264
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio Base                                                                                                            ,ReportServer                                                                                                                    ,70437,1073939712
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Count                                                                                                             ,ReportServer                                                                                                                    ,75,65792
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Pinned Count                                                                                                      ,ReportServer                                                                                                                    ,0,65792
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio                                                                                                                 ,msdb                                                                                                                            ,135,537003264
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio Base                                                                                                            ,msdb                                                                                                                            ,241,1073939712
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Count                                                                                                             ,msdb                                                                                                                            ,42,65792
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Pinned Count                                                                                                      ,msdb                                                                                                                            ,0,65792
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio                                                                                                                 ,_Total                                                                                                                          ,90772,537003264
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio Base                                                                                                            ,_Total                                                                                                                          ,98693,1073939712
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Count                                                                                                             ,_Total                                                                                                                          ,2477,65792
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Pinned Count                                                                                                      ,_Total                                                                                                                          ,0,65792
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio                                                                                                                 ,master                                                                                                                          ,3362,537003264
SQLServer:Catalog Metadata                                                                                                      ,Cache Hit Ratio Base                                                                                                            ,master                                                                                                                          ,3736,1073939712
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Count                                                                                                             ,master                                                                                                                          ,79,65792
SQLServer:Catalog Metadata                                                                                                      ,Cache Entries Pinned Count                                                                                                      ,master                                                                                                                          ,0,65792
SQLServer:CLR                                                                                                                   ,CLR Execution                                                                                                                   ,                                                                                                                                ,0,65792
SQLServer:Cursor Manager by Type                                                                                                ,Cache Hit Ratio                                                                                                                 ,TSQL Local Cursor                                                                                                               ,0,537003264
SQLServer:Cursor Manager by Type                                                                                                ,Cache Hit Ratio Base                                                                                                            ,TSQL Local Cursor                                                                                                               ,0,1073939712
SQLServer:Cursor Manager by Type                                                                                                ,Cached Cursor Counts                                                                                                            ,TSQL Local Cursor                                                                                                               ,0,65792
SQLServer:Cursor Manager by Type                                                                                                ,Cursor Cache Use Counts/sec                                                                                                     ,TSQL Local Cursor                                                                                                               ,0,272696576
SQLServer:Cursor Manager by Type                                                                                                ,Cursor Requests/sec                                                                                                             ,TSQL Local Cursor                                                                                                               ,0,272696576
SQLServer:Cursor Manager by Type                                                                                                ,Active cursors                                                                                                                  ,TSQL Local Cursor                                                                                                               ,0,65792
SQLServer:Cursor Manager by Type                                                                                                ,Cursor memory usage                                                                                                             ,TSQL Local Cursor                                                                                                               ,0,65792
